time, position, , , velocity, , ,acceleration, , 
, x, y, s, x, y, s, x, y, s, 
0.0199999995529652, 0, 0, 0 , 0, 0, 0, 0, 0, 0
0.0399999991059303, -2.302995E-08, 0.1004493, 0.100449331104758 , -1.216758E-08, -0.09753415, 0.0975341498851784, -6.083793E-07, -4.876708, 4.87670755386356
0.0599999986588955, -2.366472E-08, 0.09707336, 0.0970733612775831 , -3.151598E-08, -0.1697995, 0.169799506664279, -9.674199E-07, -3.613268, 3.6132678985597
0.0799999982118607, -2.466789E-08, 0.09227119, 0.0922711938619647 , -4.998002E-08, -0.2409093, 0.240909293293958, -9.232018E-07, -3.555489, 3.55548930168164
0.0999999977648258, -2.604402E-08, 0.08607337, 0.0860733687877694 , -6.866429E-08, -0.3105319, 0.310531854629524, -9.342138E-07, -3.481128, 3.48112821578992
0.119999997317791, -2.779863E-08, 0.07851674, 0.07851673662663 , -8.761661E-08, -0.3783441, 0.378344058990489, -9.476161E-07, -3.39061, 3.39061021804823
0.139999996870756, -2.993812E-08, 0.06964428, 0.0696442797780101 , -1.068831E-07, -0.4440327, 0.44403272867204, -9.633269E-07, -3.284434, 3.28443360328688
0.159999996423721, -3.246975E-08, 0.05950492, 0.0595049187541097 , -1.265085E-07, -0.5072961, 0.507296085357682, -9.812659E-07, -3.163168, 3.16316795349136
0.179999995976686, -3.540162E-08, 0.04815326, 0.0481532625854146 , -1.465352E-07, -0.5678453, 0.567845284938831, -1.001337E-06, -3.02746, 3.02746009826677
0.199999995529652, -3.874264E-08, 0.03564935, 0.0356493517756673 , -1.670039E-07, -0.6254059, 0.625405907630943, -1.023436E-06, -2.878031, 2.87803125381488
0.219999995082617, -4.250245E-08, 0.02205834, 0.0220583416521959 , -1.879529E-07, -0.6797186, 0.679718613624599, -1.047449E-06, -2.715635, 2.71563529968282
0.239999994635582, -4.66914E-08, 0.007450215, 0.00745021458729831 , -2.09418E-07, -0.7305408, 0.730540752410919, -1.073256E-06, -2.541107, 2.54110693931602
0.259999994188547, -5.132053E-08, -0.008100583, 0.00810058321820065 , -2.314325E-07, -0.7776475, 0.77764749526981, -1.100723E-06, -2.355337, 2.35533714294459
0.279999993741512, -5.640145E-08, -0.02451551, 0.0245155114681177 , -2.540268E-07, -0.8208327, 0.820832669734994, -1.129716E-06, -2.159259, 2.15925884246856
0.299999993294477, -6.194633E-08, -0.04171233, 0.041712325066374 , -2.772285E-07, -0.8599098, 0.859909772872969, -1.160086E-06, -1.953855, 1.95385515689884
0.319999992847443, -6.796782E-08, -0.05960548, 0.0596054792404562 , -3.010622E-07, -0.8947126, 0.894712567329457, -1.191685E-06, -1.74014, 1.7401397228245
0.339999992400408, -7.4479E-08, -0.07810652, 0.0781065151095745 , -3.255494E-07, -0.925096, 0.925096035003719, -1.224356E-06, -1.519173, 1.51917338371326
0.359999991953373, -8.149333E-08, -0.09712454, 0.0971245393157347 , -3.507081E-07, -0.9509368, 0.950936794281071, -1.257936E-06, -1.292038, 1.2920379638678
0.379999991506338, -8.902452E-08, -0.1165666, 0.116566643118892 , -3.765534E-07, -0.9721335, 0.972133517265393, -1.292267E-06, -1.059836, 1.05983614921649
0.399999991059303, -9.708656E-08, -0.1363384, 0.136338353157078 , -4.03097E-07, -0.9886078, 0.988607764244162, -1.32718E-06, -0.8237123, 0.823712348939057
0.419999990612268, -1.056936E-07, -0.1563441, 0.156344056129491 , -4.303472E-07, -1.000303, 1.000303387642, -1.362508E-06, -0.5847812, 0.584781169892945
0.439999990165234, -1.148598E-07, -0.1764875, 0.176487535238303 , -4.583087E-07, -1.007188, 1.00718784332286, -1.398075E-06, -0.3442228, 0.344222784045198
0.459999989718199, -1.245995E-07, -0.1966723, 0.196672320365945 , -4.86983E-07, -1.009251, 1.00925099849713, -1.433716E-06, -0.1031578, 0.103157758722732
0.479999989271164, -1.349269E-07, -0.2168023, 0.216802254319233 , -5.163682E-07, -1.006506, 1.00650620460524, -1.46926E-06, 0.1372397, 0.137239694603202
0.499999988824129, -1.458562E-07, -0.2367819, 0.23678189516072 , -5.46459E-07, -0.9989893, 0.998989343643338, -1.50454E-06, 0.375843, 0.375843048098715
0.519999988377094, -1.574011E-07, -0.256517, 0.256516963243533 , -5.772467E-07, -0.9867588, 0.986758828163316, -1.539385E-06, 0.6115258, 0.611525774004013
0.539999987930059, -1.695755E-07, -0.2759148, 0.275914788246207 , -6.087195E-07, -0.9698952, 0.969895184040261, -1.573636E-06, 0.8431822, 0.843182206155338
0.559999987483025, -1.823928E-07, -0.2948847, 0.294884741306361 , -6.40862E-07, -0.9485008, 0.948500752449252, -1.607128E-06, 1.069722, 1.0697215795529
0.57999998703599, -1.958659E-07, -0.3133387, 0.313338667154373 , -6.736564E-07, -0.9226986, 0.922698616981752, -1.639717E-06, 1.290107, 1.29010677337751
0.599999986588955, -2.100076E-07, -0.3311912, 0.331191241741247 , -7.070811E-07, -0.8926324, 0.89263242483167, -1.671236E-06, 1.50331, 1.50330960750673
0.61999998614192, -2.248298E-07, -0.3483605, 0.348360508680416 , -7.411121E-07, -0.8584654, 0.858465433121047, -1.701551E-06, 1.70835, 1.70834958553399
0.639999985694885, -2.403443E-07, -0.3647681, 0.364768058061679 , -7.757226E-07, -0.8203796, 0.820379555225739, -1.730524E-06, 1.904294, 1.90429389476855
0.65999998524785, -2.565619E-07, -0.3803395, 0.380339533090678 , -8.10883E-07, -0.7785746, 0.778574585915034, -1.758019E-06, 2.090249, 2.09024858474805
0.679999984800816, -2.734931E-07, -0.3950048, 0.395004838705158 , -8.465612E-07, -0.7332668, 0.733266830444825, -1.783911E-06, 2.265388, 2.2653877735145
0.699999984353781, -2.911476E-07, -0.4086986, 0.408698588609799 , -8.827232E-07, -0.6846883, 0.684688329697224, -1.808098E-06, 2.428925, 2.42892503738471
0.719999983906746, -3.095342E-07, -0.4213603, 0.421360284090156 , -9.19332E-07, -0.6330857, 0.633085668087673, -1.830443E-06, 2.580133, 2.58013319969242
0.739999983459711, -3.286612E-07, -0.4329346, 0.432934641838198 , -9.563498E-07, -0.5787185, 0.578718543053463, -1.85089E-06, 2.718356, 2.71835637092653
0.759999983012676, -3.485359E-07, -0.4433718, 0.443371802568573 , -9.937362E-07, -0.5218586, 0.521858572960846, -1.869319E-06, 2.842999, 2.84299850463929
0.779999982565641, -3.691649E-07, -0.4526276, 0.452627569437178 , -1.031449E-06, -0.4627879, 0.462787926198201, -1.885655E-06, 2.953532, 2.95353245735229
0.799999982118607, -3.905539E-07, -0.4606635, 0.460663497448133 , -1.069446E-06, -0.401798, 0.401797950269215, -1.899843E-06, 3.049499, 3.0494987964636
0.819999981671572, -4.127075E-07, -0.4674472, 0.467447221279326 , -1.107683E-06, -0.3391876, 0.339187622072121, -1.911826E-06, 3.130517, 3.13051652908384
0.839999981224537, -4.356298E-07, -0.4729525, 0.472952455282412 , -1.146114E-06, -0.2752625, 0.275262534620764, -1.921546E-06, 3.196254, 3.19625449180661
0.859999980777502, -4.593236E-07, -0.4771591, 0.477159082889778 , -1.184693E-06, -0.2103327, 0.210332661870478, -1.92897E-06, 3.246494, 3.24649381637631
0.879999980330467, -4.837912E-07, -0.4800533, 0.480053305626159 , -1.223375E-06, -0.1447116, 0.144711554055617, -1.93408E-06, 3.281055, 3.28105545044002
0.899999979883432, -5.090334E-07, -0.4816276, 0.481627583503992 , -1.262112E-06, -0.07871437, 0.0787143707376575, -1.936871E-06, 3.299859, 3.29985928535518
0.919999979436398, -5.350506E-07, -0.4818807, 0.481880694628059 , -1.300858E-06, -0.01265672, 0.0126567185593591, -1.937315E-06, 3.302883, 3.30288267135677
0.939999978989363, -5.618419E-07, -0.4808177, 0.480817735195488 , -1.339567E-06, 0.05314706, 0.0531470626761454, -1.935433E-06, 3.290189, 3.29018902778682
0.959999978542328, -5.894057E-07, -0.47845, 0.478450000286465 , -1.378192E-06, 0.1183852, 0.118385225542461, -1.931255E-06, 3.261908, 3.26190829277096
0.979999978095293, -6.177395E-07, -0.474795, 0.474794983864232 , -1.416688E-06, 0.1827505, 0.18275047839237, -1.924792E-06, 3.218263, 3.21826267242489
0.999999977648258, -6.468397E-07, -0.4698762, 0.469876170158831 , -1.45501E-06, 0.2459409, 0.2459409236951, -1.916123E-06, 3.159522, 3.15952229499875
1.01999997720122, -6.76702E-07, -0.4637229, 0.463722944260137 , -1.493115E-06, 0.3076617, 0.307661652568626, -1.905249E-06, 3.086036, 3.08603644371092
1.03999997675419, -7.073212E-07, -0.4563704, 0.456370413303923 , -1.530961E-06, 0.3676263, 0.367626309398024, -1.892261E-06, 2.998233, 2.9982328414923
1.05999997630715, -7.386913E-07, -0.4478593, 0.44785925746025 , -1.568505E-06, 0.4255581, 0.425558149817496, -1.877243E-06, 2.896592, 2.89659214019836
1.07999997586012, -7.708055E-07, -0.4382354, 0.438235431910239 , -1.60571E-06, 0.4811913, 0.481191337111291, -1.860241E-06, 2.781659, 2.78165936470094
1.09999997541308, -8.036563E-07, -0.42755, 0.427549988032143 , -1.642538E-06, 0.5342724, 0.534272432329795, -1.84138E-06, 2.654055, 2.65405488014285
1.11999997496605, -8.372353E-07, -0.4158588, 0.415858775378116 , -1.678952E-06, 0.584561, 0.584561049940613, -1.820729E-06, 2.514431, 2.51443099975652
1.13999997451901, -8.715338E-07, -0.4032221, 0.403222113848674 , -1.714921E-06, 0.6318315, 0.631831526758614, -1.798418E-06, 2.363524, 2.36352396011421
1.15999997407198, -9.06542E-07, -0.3897046, 0.389704614878755 , -1.750412E-06, 0.6758734, 0.675873398783089, -1.774555E-06, 2.202094, 2.20209360122752
1.17999997362494, -9.422499E-07, -0.3753747, 0.375374734402885 , -1.785397E-06, 0.7164926, 0.716492593290646, -1.749248E-06, 2.03096, 2.03095984458999
1.19999997317791, -9.786469E-07, -0.3603045, 0.360304474831957 , -1.81985E-06, 0.7535124, 0.753512382509522, -1.72264E-06, 1.850989, 1.85098946094593
1.21999997273088, -1.015722E-06, -0.344569, 0.344568997623033 , -1.853747E-06, 0.7867739, 0.786773920061388, -1.69486E-06, 1.663077, 1.66307687759486
