time, position, , , velocity, , ,acceleration, , 
, x, y, s, x, y, s, x, y, s, 
0.0199999995529652, 0, 0, 0 , 0, 0, 0, 0, 0, 0
0.0399999991059303, -2.303153E-08, 0.1004621, 0.100462116301062 , -1.224657E-08, -0.09689464, 0.096894636750222, -6.123286E-07, -4.844732, 4.84473180770878
0.0599999986588955, -2.377243E-08, 0.0978052, 0.0978052020072966 , -3.682226E-08, -0.1338467, 0.133846729993825, -1.228785E-06, -1.847605, 1.84760475158732
0.0799999982118607, -2.498845E-08, 0.09444401, 0.0944440066814456 , -6.062276E-08, -0.1688608, 0.168860822916042, -1.190025E-06, -1.750705, 1.75070464611094
0.0999999977648258, -2.66866E-08, 0.0904255, 0.0904254987835924 , -8.476503E-08, -0.2015661, 0.201566085219401, -1.207114E-06, -1.635263, 1.63526320457503
0.119999997317791, -2.887487E-08, 0.08580332, 0.0858033224940349 , -1.092996E-07, -0.2316213, 0.231621325016048, -1.226729E-06, -1.502762, 1.50276207923939
0.139999996870756, -3.156213E-08, 0.08063714, 0.0806371420621934 , -1.342718E-07, -0.258719, 0.258719027042424, -1.24861E-06, -1.354885, 1.35488510131893
0.159999996423721, -3.475802E-08, 0.07499194, 0.0749919414520344 , -1.597217E-07, -0.2825878, 0.282587826252029, -1.272493E-06, -1.19344, 1.19343996048041
0.179999995976686, -3.847286E-08, 0.06893726, 0.0689372643828499 , -1.856833E-07, -0.302996, 0.302996039390621, -1.298083E-06, -1.020411, 1.02041065692984
0.199999995529652, -4.271749E-08, 0.0625464, 0.0625464022159722 , -2.12185E-07, -0.319753, 0.319752991199564, -1.325083E-06, -0.8378476, 0.83784759044752
0.219999995082617, -4.750321E-08, 0.05589553, 0.0558955296874248 , -2.392483E-07, -0.3327116, 0.332711577415552, -1.353167E-06, -0.6479293, 0.647929310800058
0.239999994635582, -5.284157E-08, 0.04906284, 0.049062836915283 , -2.668885E-07, -0.3417689, 0.341768920421705, -1.382008E-06, -0.4528672, 0.45286715030881
0.259999994188547, -5.874434E-08, 0.04212765, 0.0421276502311639 , -2.951141E-07, -0.3468672, 0.346867233514911, -1.411279E-06, -0.2549157, 0.254915654663178
0.279999993741512, -6.522326E-08, 0.0351695, 0.0351694971323618 , -3.239269E-07, -0.347994, 0.347994029522093, -1.440641E-06, -0.0563398, 0.0563398003762376
0.299999993294477, -7.229001E-08, 0.02826724, 0.0282672420145005 , -3.533221E-07, -0.3451816, 0.345181584358396, -1.469762E-06, 0.1406223, 0.140622258194021
0.319999992847443, -7.995602E-08, 0.02149822, 0.0214982200415429 , -3.832886E-07, -0.3385062, 0.338506221771457, -1.498321E-06, 0.3337681, 0.333768129352118
0.339999992400408, -8.823239E-08, 0.01493736, 0.0149373617025835 , -4.138085E-07, -0.328087, 0.328087031841539, -1.525996E-06, 0.5209595, 0.520959496500343
0.359999991953373, -9.712971E-08, 0.008656395, 0.00865639466846838 , -4.448583E-07, -0.3140838, 0.314083814621287, -1.55249E-06, 0.7001609, 0.700160861017041
0.379999991506338, -1.06658E-07, 0.002723057, 0.00272305729076532 , -4.764086E-07, -0.2966952, 0.296695172787095, -1.577517E-06, 0.8694321, 0.869432091714383
0.399999991059303, -1.168266E-07, -0.002799594, 0.00279959407878791 , -5.084249E-07, -0.2761555, 0.276155501604548, -1.600816E-06, 1.026984, 1.02698361873751
0.419999990612268, -1.27644E-07, -0.007853867, 0.00785386748715653 , -5.408675E-07, -0.2527321, 0.252732098103148, -1.622129E-06, 1.17117, 1.1711702346813
0.439999990165234, -1.39118E-07, -0.01238801, 0.0123880123727385 , -5.736925E-07, -0.2267218, 0.22672182321621, -1.641251E-06, 1.300514, 1.30051374435528
0.459999989718199, -1.512551E-07, -0.01635672, 0.0163567177958329 , -6.068524E-07, -0.1984472, 0.198447227478955, -1.657992E-06, 1.41373, 1.41372978687384
0.479999989271164, -1.64061E-07, -0.01972158, 0.0197215843952566 , -6.402961E-07, -0.1682529, 0.16825285554054, -1.672186E-06, 1.509719, 1.50971865654084
0.499999988824129, -1.775405E-07, -0.02245145, 0.0224514529116021 , -6.739701E-07, -0.1365009, 0.136500850321526, -1.683699E-06, 1.5876, 1.58760035038084
0.519999988377094, -1.916969E-07, -0.02452268, 0.0245226789273364 , -7.078188E-07, -0.1035673, 0.103567287328278, -1.692436E-06, 1.646678, 1.64667820930568
0.539999987930059, -2.065326E-07, -0.02591932, 0.0259193200626257 , -7.417852E-07, -0.0698368, 0.0698367953339871, -1.698322E-06, 1.686525, 1.68652462959375
0.559999987483025, -2.220489E-07, -0.02663322, 0.0266332216570097 , -7.758121E-07, -0.03569891, 0.0356989055956264, -1.701343E-06, 1.706895, 1.70689451694573
0.57999998703599, -2.382457E-07, -0.02666404, 0.0266640353958522 , -8.098415E-07, -0.001543373, 0.00154337308196233, -1.701468E-06, 1.707777, 1.70777666568841
0.599999986588955, -2.55122E-07, -0.0260191, 0.0260190963757625 , -8.438164E-07, 0.03224422, 0.0322442203870559, -1.698746E-06, 1.68938, 1.68937969207849
0.61999998614192, -2.726756E-07, -0.02471332, 0.0247133150711797 , -8.776813E-07, 0.06528704, 0.0652870386897908, -1.693243E-06, 1.652141, 1.65214097499934
0.639999985694885, -2.909033E-07, -0.02276886, 0.0227688625473486 , -9.113821E-07, 0.09722061, 0.0972206145567697, -1.685044E-06, 1.596679, 1.59667885303586
0.65999998524785, -3.098006E-07, -0.02021488, 0.0202148798876898 , -9.448675E-07, 0.1276973, 0.127697318795839, -1.674266E-06, 1.523835, 1.52383530140015
0.679999984800816, -3.293624E-07, -0.01708705, 0.0170870497854505 , -9.780889E-07, 0.1563897, 0.156389728191573, -1.661073E-06, 1.43462, 1.43462049961186
0.699999984353781, -3.495824E-07, -0.01342714, 0.0134271429897159 , -1.011002E-06, 0.1829942, 0.182994157078675, -1.645645E-06, 1.330221, 1.33022141456706
0.719999983906746, -3.704537E-07, -0.009282433, 0.00928243343526251 , -1.043565E-06, 0.2072343, 0.207234308126216, -1.628166E-06, 1.212008, 1.2120075225841
0.739999983459711, -3.919686E-07, -0.004705145, 0.00470514457442863 , -1.075742E-06, 0.2288633, 0.228863283994342, -1.608851E-06, 1.081449, 1.08144879341245
0.759999983012676, -4.141186E-07, 0.0002482056, 0.000248205902467777 , -1.107502E-06, 0.2476666, 0.247666642072293, -1.587972E-06, 0.9401679, 0.940167903901488
0.779999982565641, -4.368949E-07, 0.005517503, 0.00551750326396242 , -1.138817E-06, 0.263464, 0.263464033606129, -1.565752E-06, 0.7898696, 0.789869606496455
0.799999982118607, -4.602882E-07, 0.01103974, 0.0110397441408626 , -1.169666E-06, 0.2761112, 0.276111185553167, -1.542458E-06, 0.6323576, 0.632357597352955
0.819999981671572, -4.842889E-07, 0.01674978, 0.0167497806321061 , -1.200033E-06, 0.285501, 0.285501003267903, -1.518379E-06, 0.4694909, 0.469490885737013
0.839999981224537, -5.088871E-07, 0.02258108, 0.0225810818431498 , -1.229909E-06, 0.2915642, 0.291564226153107, -1.493783E-06, 0.3031611, 0.303161144260272
0.859999980777502, -5.340729E-07, 0.0284665, 0.0284664984842571 , -1.259288E-06, 0.29427, 0.294270038607431, -1.46897E-06, 0.1352906, 0.135290622719157
0.879999980330467, -5.598363E-07, 0.03433903, 0.0343390256212094 , -1.288172E-06, 0.2936258, 0.293625772002185, -1.444204E-06, -0.03221333, 0.0322133303012335
0.899999979883432, -5.861677E-07, 0.04013256, 0.0401325598401915 , -1.316568E-06, 0.2896766, 0.289676606658113, -1.419772E-06, -0.1974583, 0.197458267217018
0.919999979436398, -6.130574E-07, 0.04578266, 0.0457826554816284 , -1.344487E-06, 0.2825042, 0.282504200938563, -1.395944E-06, -0.3586203, 0.358620285990571
0.939999978989363, -6.404964E-07, 0.05122719, 0.0512271858791815 , -1.371947E-06, 0.2722259, 0.272225916389108, -1.37299E-06, -0.5139142, 0.513914227487491
0.959999978542328, -6.684758E-07, 0.05640705, 0.0564070530275378 , -1.398969E-06, 0.2589927, 0.258992731574976, -1.351134E-06, -0.6616592, 0.661659240724036
0.979999978095293, -6.969874E-07, 0.06126681, 0.0612668097058841 , -1.425582E-06, 0.2429872, 0.242987230424294, -1.330636E-06, -0.8002751, 0.800275087357674
0.999999977648258, -7.260237E-07, 0.06575524, 0.0657552406231907 , -1.451816E-06, 0.2244213, 0.224421277646946, -1.311707E-06, -0.9282976, 0.928297638894054
1.01999997720122, -7.555778E-07, 0.06982591, 0.0698259100358835 , -1.477707E-06, 0.2035331, 0.203533142810464, -1.294541E-06, -1.044407, 1.04440677166065
1.03999997675419, -7.856437E-07, 0.0734376, 0.0734376013320986 , -1.503293E-06, 0.1805846, 0.180584624415933, -1.279312E-06, -1.147426, 1.14742588996959
1.05999997630715, -8.16216E-07, 0.07655476, 0.0765547603412271 , -1.528617E-06, 0.155858, 0.155857950456486, -1.26617E-06, -1.236334, 1.23633372783726
1.07999997586012, -8.472904E-07, 0.0791478, 0.0791478008077197 , -1.553721E-06, 0.1296521, 0.129652097830545, -1.255233E-06, -1.310293, 1.31029260158599
1.09999997541308, -8.788635E-07, 0.08119339, 0.0811933875131489 , -1.578654E-06, 0.1022793, 0.102279305470252, -1.246616E-06, -1.36864, 1.36863970756588
1.11999997496605, -9.109327E-07, 0.08267462, 0.0826746150901434 , -1.603461E-06, 0.0740615, 0.0740614980632791, -1.240363E-06, -1.41089, 1.41089046001489
1.13999997451901, -9.434966E-07, 0.08358114, 0.0835811421328392 , -1.628192E-06, 0.0453265, 0.0453265011603012, -1.236538E-06, -1.43675, 1.43674993515068
1.15999997407198, -9.765545E-07, 0.08390923, 0.0839092284497821 , -1.652895E-06, 0.01640438, 0.0164043755171942, -1.235162E-06, -1.446106, 1.44610631465965
1.17999997362494, -1.010107E-06, 0.0836617, 0.0836616978110257 , -1.677619E-06, -0.01237653, 0.0123765320722793, -1.236191E-06, -1.439045, 1.43904542923027
1.19999997317791, -1.044155E-06, 0.08284783, 0.0828478336400027 , -1.702411E-06, -0.04069318, 0.0406931788085368, -1.23963E-06, -1.415832, 1.4158324003225
