time, position, , , velocity, , ,acceleration, , 
, x, y, s, x, y, s, x, y, s, 
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
,1,1,,1,1,,1,1
